62277132	unclassified Craspedostauros
62275499	Nitzschia cf. hantzschiana
62275498	Nitzschia cf. longissima
62275289	Planktoniella strain Yue & Li, 2021
62275288	Planktoniella strain Yue & Li, 2021
62275287	unclassified Planktoniella
62275285	Planktoniella strain A.W.F.Schmidt Syvertsen & Hasle 1993
62274485	Bacillaria strain SZCZP613
62274484	Cylindrotheca strain SZCZCH690
62274483	Cylindrotheca strain SZCZCH50
62274482	Nitzschia strain SZCZP71
62274481	Nitzschia strain SZCZCH54
62274480	Nitzschia strain SZCZCH1090
62274479	Psammodictyon strain SZCZE459
62274478	Psammodictyon strain SZCZE331
62274477	Psammodictyon strain SZCZE328
59964884	Melosiras
62272405	Cocconeis strain Ehrenberg, 1849
62272403	Cocconeis strain DB8214
62270381	Pseudo-nitzschia taiwanensis
62270380	Pseudo-nitzschia hainanensis
62270099	Halamphora strain Lopez-Fuerte, Sala & Murugan, 2020
62268748	Achnanthidium strain Tseplik, Kulikovskiy, Kociolek & Maltsev, 2021
62266113	Schizostauron strain Meister Gorecka, Riaux-Gobin & Witkowski, 2021
62266112	Schizostauron strain EGor-2020a
62266111	Bacillariophyta strain sedis
62266110	Astartiella strain EGor-2020a
62266093	Gogorevia strain Kulikovskiy, Glushchenko, Maltsev & Kociolek, 2020
62266072	Gogorevias
62264281	Cocconeis strain NK8-32b
62264280	Cocconeis strain KCoc12-2
62259215	Nitzschia strain Smith, 1853
62258252	Gomphonemopsis strain RG-2019
62254915	Triceratiales strain endosymbiont of Amphistegina radiata
62254914	unclassified Triceratiales
62250652	Fistulifera strain DEB-2020a
62249131	Neidium strain Levkov, 2007
62249129	Scolioneis strain Mereschowsky Meister, 1919
62248816	Triceratium strain Brightwell
62248814	Odontellaceae
62248608	Chaetoceros strain Castracane, 1875
62248607	Chaetoceros strain Cleve, 1873
62248606	Chaetoceros strain Bailey, 1854
62248605	Chaetoceros strain Ostenfeld, 1901
62248529	Licmophoraceae sp.
62248528	unclassified Licmophoraceae
62247271	Navicula strain HK500
62247270	Navicula strain HK558
62247269	Navicula strain HK559
62242575	Nitzschia strain Cohn Benecke, 1900
62240855	Placoneis strain YMa-2020a
62238227	Navicula strain SMS56
62238226	Navicula strain SMS54
62238225	Cylindrotheca strain SMS41
62238224	Cylindrotheca strain SMS64
62238223	Cylindrotheca strain SMS53
62238219	Cymbella strain SMS45
62238218	Minutocellus strain SMS55
62238217	Minutocellus strain SMS62
62238216	Minutocellus strain SMS60
62238215	Minutocellus strain SMS57
62238214	Thalassiosira strain SMS61
62238213	Thalassiosira strain SMS63
62238212	Thalassiosira strain SMS59
62238211	Thalassiosira strain SMS58
62238210	Thalassiosira strain SMS39
62233820	Achnanthes cf. elongata
62233819	Achnanthes strain Majewska & Van de Vijver, 2017
62232431	Ambo strain Li & Witkowski, 2020
62232430	Plagiogramma strain Hustedt, 1956
62232408	Neocalyptrella strain Norman Hernandez-Becerril & Meave del Castillo, 1997
62232407	Neocalyptrellas
62232406	Ceratanaulus strain Drebes & Schulz, 1981 Gorecka, Witkowski, Dabek & Ashworth, 2020
62232405	Ceratanauli
62232404	Eunotogramma strain Ashworth, 2020
62232403	Terpsinoe sp.
62232402	unclassified Terpsinoe
62232401	Biddulphia cf. alternans
62232400	Anaulus cf. australis
62229855	uncultured Triceratiales
62229853	uncultured Rhizosoleniales
62229851	uncultured Rhabdonematales
62229849	uncultured Melosirales
62229848	uncultured Lithodesmiales
62229846	uncultured Fragilariales
62229829	uncultured Eupodiscales
62229827	uncultured Biddulphiales
62229825	uncultured Aulacoseiraceae
62229824	Urosolenia sp.
62229823	unclassified Urosolenia
62229822	Ulnaria sp.
62229821	Sellaphora sp.
62229820	Melosira sp.
62229819	Gomphonema sp.
62229817	Diatoma sp.
62229816	Cymbella sp.
62229779	unclassified Diatoma
62227821	Proschkinia strain 1 RoG-2019
62227211	Dimeregramma strain var. nanum Gregory Van Heurck, 1896
62227210	Psammogramma strain Li, Krzywda & Witkowski, 2020
62227209	Neofragilaria strain Ashworth & Li, 2020
62227208	Plagiogramma strain Li & Witkowski, 2020
62227207	Plagiogramma strain Griffen, 1975
62227201	Dimeregramma strain Gregory Ralfs, 1861
62227200	Coccinelloidea strain Li, Gorecka & Witkowski, 2020
62383057	Coccinelloidea Latreille, 1807
62227198	Dimeregramma cf. intermedium
62227174	Pinnularia strain complex sp.
62227173	Pinnularia strain var. subcapitata Van de Vijver, Chattova & Metzeltin, 2012
62226752	Ulvophyceae strain GWS021863
62224766	Nitzschia strain var. reversa Grunow, 1880
62224765	Navicula strain Grunow, 1875
62224760	Nitzschia strain Smith 1853
62224743	Neidium strain Hamilton et al., 2019
62224742	Neidium strain Hamilton et al., 2019
62224741	Neidium strain Ehrenberg Cleve 1894
62224740	Neidium strain Hamilton et al., 2019
62222851	Didymosphenia strain 2 CEG-2020
62222850	Didymosphenia strain 1 CEG-2020
62222404	Didymosphenia cf. laticollis
62222399	unclassified Didymosphenia
62221772	Didymosphenia sp.
62220340	Gogorevia strain Shi & Kim Kulikovskiy & Kociolek, 2020
62220339	Gogorevia strain Kulikovskiy, Glushchenko, Maltsev & Kociolek, 2020
61562920	Auriculas
62220281	Gomphoneis strain Tuji, 2005
62216766	Chaetoceros strain DM53
62216731	Ulnaria strain OL-2017
62216730	Ulnaria strain BZ-2018
62216504	Chaetoceros strain XJX-2020a
62211968	Pseudo-nitzschia yuensis Dong & Li, 2020
62211967	Pseudo-nitzschia uniseriata Dong & Li, 2020
62211966	Pseudo-nitzschia hallegraeffii Ajani, Verma & Murray, 2018
62211138	Neidiomorpha strain Ehrenberg M.Cantonati, Lange-Bertalot & N.Angeli, 2010
62211137	Neidiomorpha strain Krammer M.Cantonati, Lange-Bertalot & N.Angeli, 2010
62211136	Neidiomorphas
62210876	Mayamaea strain Glushchenko, Kezlya, Kulikovskiy & Kociolek, 2020
62209581	Navicula strain Hustedt, 1961
62209580	Pleurosigma strain Cleve, 1880
62209356	Asterionella sp.
62209325	Coscinodiscus strain Schmidt, 1878
62209312	Navicula strain Giffen, 1970
62208089	Haslea strain MPA-2020a
62207656	Diatom strain of Kryptoperidinium sp.
62206980	Paralia strain 2 EwGo-2020
62206979	Paralia strain 1 EwGo-2020
62206978	Cocconeis strain Riaux-Gobin & Compere, 2008
62206977	Melosira strain Dillwyn C.Agardh, 1824
62206976	Stricosus sp.
62206446	Nitzschia strain Takano, 1983
62205300	Stauroneis strain BPE48
62205297	Halamphora strain BPE42
61039218	unclassified Odontella
62196429	unclassified Staurosirella
62196233	unclassified Licmophora
62195347	uncultured Biddulphia
62194928	Tryblionella strain Arnott, 1873
62194922	Nitzschia strain Hlubikova & Ector, 2009
62194921	Nitzschia aff. sublinearis
62194920	Nitzschia strain Grunow 1862
62194919	Nitzschia cf. fonticola
62193051	Gomphonema strain D201_004
62193050	Gomphonema strain D194_026
62193049	Gomphonema strain D31_013
62193048	Gomphonema strain D112_001
62193047	Gomphonema strain D109_024
62193046	Reimeria strain Sala, Guerrero & Ferrario, 1993
62193045	Gomphonema strain Lange-Bertalot, 1979
62193044	Gomphonema strain Ehrenberg, 1841
62193043	Gomphonema strain Reichardt & Lange-Bertalot, 1999
62191561	Tryblionella cf. compressa
62191560	Nitzschia cf. gracilis
62191559	Nitzschia cf. sigma DM-2017
62191558	Nitzschia cf. aequorea LRT-2013
62191557	Nitzschia cf. microcephala LRT-2013
62191556	Nitzschia cf. ardua LRT-2013
62191555	Nitzschia cf. bulnheimiana LRT-2013
62191554	Nitzschia cf. pumila
62191545	Thalassiosira cf. nordenskioeldii
62190363	uncultured Achnanthes
62189779	unclassified Staurophora
62189709	unclassified Plagiotropis
62189367	unclassified Donkinia
62189146	unclassified Amphiprora
62189050	Nitzschia cf. dissipata var. media
62189049	Nitzschia strain Tudesque, Rimet & Ector, 2008
62189047	Nitzschia cf. romana
62189046	Nitzschia cf. recta
62189044	Nitzschia cf. palea
62189043	Nitzschia cf. perminuta
62189042	Nitzschia cf. soratensis
60126316	Cyclophora Castracane 1878
60983621	unclassified Ctenophora
59964419	Rossias
62189641	unclassified Plagiogramma
62189109	unclassified Actinella
60169395	Hyalodiscus Ehrenberg, 1845
59977296	Actinocyclus Ehrenberg, 1837
62188269	Nitzschia strain Smith, 1853
62170075	Plagiostriata strain CCMP470
62170074	unclassified Plagiostriata
62168172	Cyclotella strain K2
62167654	unclassified Stephanopyxis
62167623	unclassified Arcocellulus
62167225	unclassified Acanthoceras
62166752	unclassified Rhopalodia
62166710	unclassified Planothidium
62166552	unclassified Hemiaulus
62166032	unclassified Stephanodiscus
62165893	unclassified Tursiocola
62165738	unclassified Denticula
62165038	unclassified Serratifera
62164599	unclassified Leptocylindrus
62164510	unclassified Glyphodesmis
62164163	unclassified Luticola
62163856	unclassified Caloneis
62163780	unclassified Opephora
62163763	unclassified Lithodesmium
62163431	unclassified Synedra
62163307	unclassified Neodelphineis
62163189	unclassified Olifantiella
62162816	unclassified Cyclostephanos
62162793	unclassified Cyclotella
62162573	unclassified Lampriscus
62162194	unclassified Discostella
62162159	unclassified Achnanthidium
62161593	unclassified Halamphora
62161048	unclassified Lauderia
62160983	unclassified Hyalosynedra
62160955	unclassified Entomoneis
62160757	unclassified Pseudostaurosiropsis
62160430	unclassified Placoneis
62160405	unclassified Frustulia
62159959	unclassified Mediopyxis
62159949	unclassified Grammonema
62159915	unclassified Undatella
62159887	unclassified Pinnularia
62159569	unclassified Kobayasiella
62159396	unclassified Petrodictyon
62159054	unclassified Epithemia
62159021	unclassified Fallacia
62159008	unclassified Auricula
62158877	unclassified Diadesmis
62158737	unclassified Gomphonema
62158350	unclassified Fragilariforma
62158315	unclassified Papiliocellulus
62158271	unclassified Attheya
62157868	unclassified Synedropsis
62157434	unclassified Eucampia
62157410	unclassified Campylodiscus
62157342	unclassified Shionodiscus
62157076	unclassified Hantzschia
62157034	unclassified Eucocconeis
62156974	unclassified Proboscia
62156890	unclassified Surirella
62156786	unclassified Fistulifera
62156580	unclassified Cymbopleura
62156302	unclassified Rhabdonema
62155761	unclassified Hyalosira
62155729	unclassified Eunophora
62155604	unclassified Ditylum
62155600	unclassified Ulnaria
62155212	unclassified Aulacodiscus
62155149	unclassified Dactyliosolen
62155112	unclassified Astartiella
62154924	unclassified Nupela
62154845	unclassified Pseudogomphonema
62154703	unclassified Asterionellopsis
62154568	unclassified Schizostauron
62154543	unclassified Pleurosigma
62153692	unclassified Bacillaria
62153656	unclassified Asteromphalus
62153398	unclassified Tryblionella
62153365	unclassified Meridion
62153233	unclassified Microfissurata
62152807	unclassified Mastogloia
62152634	unclassified Stauroneis
62152352	unclassified Hydrosera
62151777	unclassified Punctastriata
62151617	unclassified Cymbella
62151160	unclassified Delphineis
62151159	unclassified Pauliella
62150540	unclassified Stenopterobia
62150424	unclassified Corethron
62150372	unclassified Nanofrustulum
62150042	unclassified Humidophila
62149732	unclassified Lyrella
62149208	unclassified Porosira
62148836	unclassified Diploneis
62148268	unclassified Tabularia
62147608	unclassified Pseudostaurosira
62147466	unclassified Melosira
62147433	unclassified Aulacoseira
62147413	unclassified Coscinodiscus
62147284	unclassified Gomphoneis
62147193	unclassified Climacosphenia
62146827	unclassified Psammodictyon
62146679	unclassified Eolimna
62146411	unclassified Gyrosigma
62146384	unclassified Grammatophora
62146279	unclassified Encyonopsis
62146074	unclassified Trachyneis
62145952	unclassified Seminavis
62145918	unclassified Dimeregramma
62145884	unclassified Pinnunavis
62145793	unclassified Tenuicylindrus
62145014	unclassified Chrysanthemodiscus
62144978	unclassified Staurosira
62144823	unclassified Psammothidium
62144735	unclassified Pteroncola
62144364	unclassified Encyonema
62144094	unclassified Cymatoneis
62143778	unclassified Bellerochea
62143642	unclassified Hippodonta
62143113	unclassified Mayamaea
62143092	unclassified Tetracyclus
62142620	unclassified Parlibellus
62142206	unclassified Actinoptychus
62142164	unclassified Rhoicosigma
62142089	unclassified Extubocellulus
62141390	unclassified Trieres
62141116	unclassified Haslea
62140922	unclassified Proschkinia
62140635	unclassified Guinardia
62140605	unclassified Rhoikoneis
62140308	unclassified Plagiogrammopsis
62140277	unclassified Cerataulina
62139882	unclassified Biremis
62139866	unclassified Ellerbeckia
62139588	unclassified Cylindrotheca
62139448	unclassified Catacombas
62139303	unclassified Minutocellus
62139222	unclassified Psammoneis
62139055	unclassified Bacterosira
62138950	unclassified Eunotogramma
62138134	unclassified Phaeodactylum
62138046	unclassified Asterionella
62137997	unclassified Helicotheca
62137868	unclassified Brachysira
62137594	unclassified Rhaphoneis
62137069	unclassified Sellaphora
62136972	unclassified Eunotia
62136727	unclassified Minidiscus
62135417	uncultured Reimeria
62135416	uncultured Ulnaria
62130668	Amphiprora sp.
62129001	Fragilariales strain of Amphistegina lobifera
62128791	Simonsenia strain Li, Ashworth & Witkowski, 2019
62128790	Simonsenia strain Kim, Park & Witkowski, 2019
62128740	Pleurosigma strain Quekett Smith, 1852
62128738	Seminavis strain Schmidt Danieledis & Mann, 2003
62128737	Seminavis strain Grunow Danieledis & Mann, 2003
62127346	Minidiscus strain RCC1721
62125300	Proschkinia strain Kim, Park, Witkowski & Gastineau, 2020
62125299	Proschkinia strain RoG-2019c
62125298	Proschkinia strain RoG-2019b
62125297	Proschkinia strain RoG-2019a
62123828	Haslea strain Mouget, Gastineau & Syakti, 2019
62123673	Thalassiosira strain 10_6
62123672	Thalassiosira strain 10_5
62123671	Thalassiosira strain 10_4
62123670	Thalassiosira strain CK_6
62123669	Thalassiosira strain CK_5
62123668	Thalassiosira strain CK_4
62123183	Chaetoceros cf. lorenzianus
62123182	Chaetoceros cf. decipiens
62122749	Diatom strain in Pogaina paranygulgus
62122748	Diatom strain in Baicalellia solaris
62118659	Cymbella strain Oestrup, 1910
62118658	Licmophora strain C.Agardh, 1827
62118657	Encyonema sp.
62118656	Cymbopleura sp.
62118655	Encyonopsis sp.
62117195	Minidiscus strain Takano Park & Lee 2017
62116491	Thalassiosirales strain RCC6158
62116490	Thalassiosira strain RCC6150
62116489	Thalassiosira strain RCC6148
62116482	Navicula strain RCC6149
62116481	Minutocellus strain RCC6160
62116480	Minutocellus strain RCC6159
62116479	Minutocellus strain RCC6156
62116478	Minutocellus strain RCC6152
62116477	Minutocellus strain RCC6132
62116476	Minutocellus strain RCC6127
62116475	Leptocylindrus strain RCC6129
62116473	Hemidiscaceae strain RCC6134
62116472	Hemidiscaceae strain RCC6125
62116471	Hemidiscaceae strain RCC6122
62116470	Chaetoceros strain RCC6137
62116324	Anorthoneis strain Sterrenburg 1987
62116323	Anorthoneis
62116005	Sellaphora strain DaM-2019a
62115355	Thalassiosirales strain XiG-2019c
62115354	Thalassiosirales strain XiG-2019b
62115353	Thalassiosirales strain XiG-2019a
62113641	Chaetoceros strain Cleve Cleve, 1899
62113091	Proschkinia strain SZCZR1824
62110026	Fragilaria strain Kahlert, 2019
62110025	Fragilaria strain Kahlert & Kelly, 2019
62110024	Fragilaria strain Kahlert & Rimet, 2019
62109556	Ulnaria strain KS-2019-2
62109555	Ulnaria strain KS-2019-1
62105221	H chiniana
62103564	Pseudo-nitzschia sp. SQS-2017a
62102856	Eunotia sp.
62102855	Synedra strain Brebisson ex Kuetzing, 1846
62102145	Actinoptychus strain Ehrenberg Kuetzing, 1844
62101899	Chaetoceros strain CCMP199
62101891	Chaetoceros strain Samanta & Porcher, 2019
62098499	Nitzschia strain UPMC-A0078
62098498	Biddulphia strain UPMC-A0081
62098497	unclassified Biddulphia
62098496	Bacillariophyceae strain UPMC-A0067
62096656	Chaetoceros cf. lauderi
62092705	Chaetoceros strain XXJ-2019a
62092701	Frustulia sp.
62092700	Frustulia strain AnB-2019a
62090828	Proschkinia strain Frankovich, Ashworth & Sullivan, 2019
62090827	Proschkinia cf. complanatula
62090825	Proschkiniaceae
62086416	uncultured Cymbellales
62086414	uncultured Stauroneidaceae
62086412	uncultured Fragilariophycidae
62086410	uncultured Gedaniella sp.
62084198	Chaetoceros cf. decipiens El6B1
62084197	Chaetoceros cf. convolutus L7-B6
62077638	uncultured Rhoicosphenia
62077635	uncultured Tabularia
62077633	uncultured Cocconeidaceae
62077631	uncultured Pleurosigma
62077630	uncultured Halamphora
62060440	Achnanthidium strain MinM-2019a
62060425	Achnanthidium strain Watanabe & Tuji
62060065	Navicula strain Krasske, 1938
62059046	Fragilaria strain Tan & Kim, 2020
62059024	Nitzschia strain LTan-2019a
62059022	Encyonema strain LTan-2019a
62058837	Pseudo-nitzschia sp. CCMP1447
62058835	Synedra strain Kuetzing 1844
62058834	Nitzschia cf. frequens
62058833	Nitzschia strain Grunow, 1882
62058832	Nitzschia strain Hantzsch 1860
62058390	Thalassiosira strain RCC6049
62058386	Pseudo-nitzschia sp. RCC6070
62058385	Pseudo-nitzschia sp. RCC6069
62058384	Pseudo-nitzschia sp. RCC6068
62058383	Pseudo-nitzschia sp. RCC6066
62058382	Pseudo-nitzschia sp. RCC6065
62058381	Pseudo-nitzschia sp. RCC6063
62058380	Pseudo-nitzschia sp. RCC6061
62058379	Pseudo-nitzschia sp. RCC6060
62058378	Pseudo-nitzschia sp. RCC6055
62058375	Hemidiscaceae strain RCC6035
62058374	Fragilariopsis strain RCC6074
62058373	Fragilariopsis strain RCC6073
62058372	Fragilariopsis strain RCC6072
62058371	Fragilariopsis strain RCC6067
62058370	Fragilariopsis strain RCC6064
62058369	Fragilariopsis strain RCC6062
62058368	Fragilariopsis strain RCC6059
62058367	unclassified Fragilariopsis
62058366	Chaetoceros strain RCC6040
62058365	Chaetoceros strain RCC6034
62058364	Chaetoceros strain RCC6033
62058363	Chaetoceros strain RCC6031
62058292	unclassified Hemidiscaceae
62058066	Gomphonema strain Hustedt
62039158	Tabularia sp.
62039057	Auricula strain F.W.Lewis Cleve 1894
62038720	Pseudo-nitzschia sp. HCD-2019b
62038691	Pseudo-nitzschia sp. HCD-2019a
62032284	Thalassiosira strain Yli-2019a
62029926	Pinnularia strain Ehrenberg 1843
62029925	Pinnularia strain Van de Vijver & Le Cohu 2002
62029761	Nitzschia strain Al-Handal et al. 2019
62028738	Thalassiosira strain RCC5950
62028732	Odontella strain RCC5952
62026990	Gomphonella strain Jahn & Abarca, 2019
62026989	Gomphonella strain JZim-2018a
62026988	Madinithidial
62026987	Navicula strain Grunow 1860
62026986	Dorofeyukea strain Kulikovskiy, Maltsev, Andreeva, & Kociolek 2018
62026981	Dorofeyukea Kulikovskiy, Maltsev, Andreeva, T. Ludwig, & Kociolek 2018
62026823	Gomphonella strain Rabenhorst 1853
62026822	Gomphonella L. Rabenhorst, 1853
62024199	Chaetoceros strain ZC-2018a
62019724	Chaetoceros strain XJX-2018a
62019690	Pinnularia strain Zidarova, Kopalova & Van de Vijver 2012
62019689	Pinnularia sp.
62018932	Neosynedra strain Grunow D.M.Williams & Round 1986
62018931	Neosynedras
